08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.updateDisplayListIfDirty(View.java:21659)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.draw(View.java:22534)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewGroup.drawChild(ViewGroup.java:4608)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewGroup.dispatchDraw(ViewGroup.java:4361)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.updateDisplayListIfDirty(View.java:21659)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.draw(View.java:22534)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewGroup.drawChild(ViewGroup.java:4608)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewGroup.dispatchDraw(ViewGroup.java:4361)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.updateDisplayListIfDirty(View.java:21659)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.draw(View.java:22534)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewGroup.drawChild(ViewGroup.java:4608)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewGroup.dispatchDraw(ViewGroup.java:4361)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.updateDisplayListIfDirty(View.java:21659)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.draw(View.java:22534)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewGroup.drawChild(ViewGroup.java:4608)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewGroup.dispatchDraw(ViewGroup.java:4361)
08-21 23:22:51.501 10944 10944 W System.err: 	at com.android.internal.policy.DecorView.dispatchDraw(DecorView.java:3017)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.draw(View.java:22817)
08-21 23:22:51.501 10944 10944 W System.err: 	at com.android.internal.policy.DecorView.draw(DecorView.java:899)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.View.updateDisplayListIfDirty(View.java:21668)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ThreadedRenderer.updateViewTreeDisplayList(ThreadedRenderer.java:534)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ThreadedRenderer.updateRootDisplayList(ThreadedRenderer.java:540)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ThreadedRenderer.draw(ThreadedRenderer.java:620)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewRootImpl.draw(ViewRootImpl.java:4743)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewRootImpl.performDraw(ViewRootImpl.java:4447)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:3529)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:2305)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:9133)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:1232)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.Choreographer.doCallbacks(Choreographer.java:1029)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.Choreographer.doFrame(Choreographer.java:934)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:1217)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.os.Handler.handleCallback(Handler.java:938)
08-21 23:22:51.501 10944 10944 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:99)
08-21 23:22:51.502 10944 10944 W System.err: 	at android.os.Looper.loopOnce(Looper.java:233)
08-21 23:22:51.502 10944 10944 W System.err: 	at android.os.Looper.loop(Looper.java:344)
08-21 23:22:51.502 10944 10944 W System.err: 	at android.app.ActivityThread.main(ActivityThread.java:8212)
08-21 23:22:51.502 10944 10944 W System.err: 	at java.lang.reflect.Method.invoke(Native Method)
08-21 23:22:51.502 10944 10944 W System.err: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:584)
08-21 23:22:51.502 10944 10944 W System.err: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1034)
08-21 23:22:55.247 10944 10944 I VkEffects: reload keyPress=neon_pulse popup=scale popupFx=true blur=0px glow=true stickers=true fontScale=1,00
08-21 23:22:55.426 10944 10944 W Bitmap  : Called hasAlpha() on a recycle()'d bitmap! This is undefined behavior!
08-21 23:22:56.557 10944 10944 I VkKeyPress: strip pick key=fn
08-21 23:22:56.580 10944 10944 I VkPanels: ▶ open ai_theme
08-21 23:22:56.587 10944 10944 I VkPanels: ▶ open popui_ai_theme
08-21 23:22:56.592 10944 10944 I VkVibeCards: press pool=2 shown=2
08-21 23:22:58.024 10944 10997 E BLASTBufferQueue: BLASTBufferItemConsumer::onDisconnect()
08-21 23:22:58.044 10944 10944 E BLASTBufferQueue: BLASTBufferItemConsumer::onDisconnect()
08-21 23:22:58.381 10944 10997 E BLASTBufferQueue: BLASTBufferItemConsumer::onDisconnect()
08-21 23:22:58.402 10944 10944 E BLASTBufferQueue: BLASTBufferItemConsumer::onDisconnect()
08-21 23:22:59.279 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
